月均利润,本港,目标,去程物品,返程物品,平均往返时间,去程利润,返程利润,本港区域,本港文化,目标区域,目标文化
12930.0,拉斯帕尔马斯,"开普敦,本格拉,塞拉利昂",珊瑚,钻石,2.0,900.0,24960.0,欧洲西部,伊比利亚,非洲西部,西非
12892.5,雅法,"开普敦,本格拉,塞拉利昂",玛瑙,钻石,2.0,825.0,24960.0,欧洲东部,土耳其,非洲西部,西非
12875.0,圣多明各,"锡兰,卡利卡特",烟草,红宝石,3.0,14700.0,23925.0,加勒比,加勒比,印度洋,印度
12875.0,哈瓦那,"锡兰,卡利卡特",烟草,红宝石,3.0,14700.0,23925.0,加勒比,加勒比,印度洋,印度
12875.0,圣地亚哥,"锡兰,卡利卡特",烟草,红宝石,3.0,14700.0,23925.0,加勒比,加勒比,印度洋,印度
12784.615384615385,圣乔治,"斯德哥尔摩,但泽,维斯比",黄金,琥珀,3.25,24750.0,16800.0,非洲西部,西非,欧洲北部,北欧
12784.615384615385,阿比让,"斯德哥尔摩,但泽,维斯比",黄金,琥珀,3.25,24750.0,16800.0,非洲西部,西非,欧洲北部,北欧
12784.615384615385,阿尔金,"斯德哥尔摩,但泽,维斯比",黄金,琥珀,3.25,24750.0,16800.0,非洲西部,西非,欧洲北部,北欧
12765.789473684212,索法拉,杭州,祖母绿,青花瓷,3.1666666666666665,21175.0,19250.0,印度洋,东非,东亚,大明
12765.789473684212,莫桑比克,杭州,祖母绿,青花瓷,3.1666666666666665,21175.0,19250.0,印度洋,东非,东亚,大明
12765.789473684212,桑给巴尔,杭州,祖母绿,青花瓷,3.1666666666666665,21175.0,19250.0,印度洋,东非,东亚,大明
12710.526315789475,斯德哥尔摩,"哈瓦那,圣地亚哥,圣多明各",琥珀,烟草,3.1666666666666665,22050.0,18200.0,欧洲北部,北欧,加勒比,加勒比
12710.526315789475,但泽,"哈瓦那,圣地亚哥,圣多明各",琥珀,烟草,3.1666666666666665,22050.0,18200.0,欧洲北部,北欧,加勒比,加勒比
12710.526315789475,维斯比,"哈瓦那,圣地亚哥,圣多明各",琥珀,烟草,3.1666666666666665,22050.0,18200.0,欧洲北部,北欧,加勒比,加勒比
12683.076923076924,布里斯托,塔马塔夫,船钉,蓝宝石,3.25,900.0,40320.0,欧洲北部,不列颠,印度洋,东非
12679.411764705881,比萨,杭州,天鹅绒,青花瓷,5.666666666666667,17600.0,54250.0,欧洲东部,意大利,东亚,大明
12679.411764705881,热那亚,杭州,天鹅绒,青花瓷,5.666666666666667,17600.0,54250.0,欧洲东部,意大利,东亚,大明
12679.411764705881,马赛,杭州,天鹅绒,青花瓷,5.666666666666667,17600.0,54250.0,欧洲东部,法国,东亚,大明
12679.411764705881,杭州,马赛,青花瓷,天鹅绒,5.666666666666667,54250.0,17600.0,东亚,大明,欧洲东部,法国
12679.411764705881,汉堡,杭州,甲胄,青花瓷,5.666666666666667,17600.0,54250.0,欧洲北部,德国,东亚,大明
12679.411764705881,杭州,汉堡,青花瓷,甲胄,5.666666666666667,54250.0,17600.0,东亚,大明,欧洲北部,德国
12636.923076923076,普利茅斯,塔马塔夫,白镴器皿,蓝宝石,3.25,750.0,40320.0,欧洲北部,不列颠,印度洋,东非
12636.923076923076,里加,塔马塔夫,皮草,蓝宝石,3.25,750.0,40320.0,欧洲北部,北欧,印度洋,东非
12600.0,拉古萨,"哈瓦那,圣地亚哥,圣多明各",玻璃工艺品,烟草,3.1666666666666665,18200.0,21700.0,欧洲东部,意大利,加勒比,加勒比
12600.0,那不勒斯,"哈瓦那,圣地亚哥,圣多明各",玻璃工艺品,烟草,3.1666666666666665,18200.0,21700.0,欧洲东部,意大利,加勒比,加勒比
12600.0,威尼斯,"哈瓦那,圣地亚哥,圣多明各",玻璃工艺品,烟草,3.1666666666666665,18200.0,21700.0,欧洲东部,意大利,加勒比,加勒比
12538.235294117647,斯德哥尔摩,杭州,琥珀,青花瓷,5.666666666666667,16800.0,54250.0,欧洲北部,北欧,东亚,大明
12538.235294117647,但泽,杭州,琥珀,青花瓷,5.666666666666667,16800.0,54250.0,欧洲北部,北欧,东亚,大明
12538.235294117647,杭州,"斯德哥尔摩,但泽,维斯比",青花瓷,琥珀,5.666666666666667,54250.0,16800.0,东亚,大明,欧洲北部,北欧
12538.235294117647,维斯比,杭州,琥珀,青花瓷,5.666666666666667,16800.0,54250.0,欧洲北部,北欧,东亚,大明
12527.027027027027,卡利卡特,"哈瓦那,圣地亚哥,圣多明各",红宝石,烟草,3.0833333333333335,23925.0,14700.0,印度洋,印度,加勒比,加勒比
12527.027027027027,锡兰,"哈瓦那,圣地亚哥,圣多明各",红宝石,烟草,3.0833333333333335,23925.0,14700.0,印度洋,印度,加勒比,加勒比
12467.368421052632,哥本哈根,"开普敦,本格拉,塞拉利昂",甲胄,钻石,3.1666666666666665,6720.0,32760.0,欧洲北部,北欧,非洲西部,西非
12467.368421052632,吕贝克,"开普敦,本格拉,塞拉利昂",甲胄,钻石,3.1666666666666665,6720.0,32760.0,欧洲北部,北欧,非洲西部,西非
12466.666666666666,堺,"锡兰,卡利卡特",漆器,红宝石,3.0,13475.0,23925.0,东亚,日本,印度洋,印度
12466.666666666666,长崎,"锡兰,卡利卡特",漆器,红宝石,3.0,13475.0,23925.0,东亚,日本,印度洋,印度
12450.0,贝宁,"里斯本,塞维利亚,巴塞罗那",象牙,火器,2.0,16500.0,8400.0,非洲西部,西非,欧洲西部,伊比利亚
12438.461538461539,杭州,"桑给巴尔,莫桑比克,索法拉",青花瓷,祖母绿,3.25,19250.0,21175.0,东亚,大明,印度洋,东非
12412.5,洛布里,那霸,红宝石,珊瑚,2.0,23925.0,900.0,东南亚,中南半岛,东亚,东亚
12406.153846153846,雷克雅未克,塔马塔夫,硫磺,蓝宝石,3.25,0.0,40320.0,极北地区,北欧,印度洋,东非
12405.882352941177,漳州,汉堡,青瓷,甲胄,5.666666666666667,52700.0,17600.0,东亚,大明,欧洲北部,德国
12405.882352941177,漳州,马赛,青瓷,天鹅绒,5.666666666666667,52700.0,17600.0,东亚,大明,欧洲东部,法国
12384.615384615385,圣多明各,"斯德哥尔摩,但泽,维斯比",烟草,琥珀,3.25,18200.0,22050.0,加勒比,加勒比,欧洲北部,北欧
12384.615384615385,圣地亚哥,"斯德哥尔摩,但泽,维斯比",烟草,琥珀,3.25,18200.0,22050.0,加勒比,加勒比,欧洲北部,北欧
12384.615384615385,哈瓦那,"斯德哥尔摩,但泽,维斯比",烟草,琥珀,3.25,18200.0,22050.0,加勒比,加勒比,欧洲北部,北欧
12350.0,兰巴耶克,"锡兰,卡利卡特",印加玫瑰,红宝石,3.0,13125.0,23925.0,南美洲,南美西岸,印度洋,印度
12350.0,通贝斯,"锡兰,卡利卡特",印加玫瑰,红宝石,3.0,13125.0,23925.0,南美洲,南美西岸,印度洋,印度
12350.0,利马,"锡兰,卡利卡特",印加玫瑰,红宝石,3.0,13125.0,23925.0,南美洲,南美西岸,印度洋,印度
12329.52380952381,釜山,"波尔图,里斯本",白瓷,蓝花瓷片,5.25,44570.0,20160.0,东亚,朝鲜,欧洲西部,伊比利亚
12329.52380952381,里斯本,"釜山,汉阳",蓝花瓷片,白瓷,5.25,20160.0,44570.0,欧洲西部,伊比利亚,东亚,朝鲜
12329.52380952381,波尔图,"釜山,汉阳",蓝花瓷片,白瓷,5.25,20160.0,44570.0,欧洲西部,伊比利亚,东亚,朝鲜
12329.52380952381,汉阳,"波尔图,里斯本",白瓷,蓝花瓷片,5.25,44570.0,20160.0,东亚,朝鲜,欧洲西部,伊比利亚
12276.923076923076,圣地亚哥,"那不勒斯,拉古萨,威尼斯",烟草,玻璃工艺品,3.25,21700.0,18200.0,加勒比,加勒比,欧洲东部,意大利
12276.923076923076,圣多明各,"那不勒斯,拉古萨,威尼斯",烟草,玻璃工艺品,3.25,21700.0,18200.0,加勒比,加勒比,欧洲东部,意大利
12276.923076923076,哈瓦那,"那不勒斯,拉古萨,威尼斯",烟草,玻璃工艺品,3.25,21700.0,18200.0,加勒比,加勒比,欧洲东部,意大利
12269.23076923077,漳州,"桑给巴尔,莫桑比克,索法拉",青瓷,祖母绿,3.25,18700.0,21175.0,东亚,大明,印度洋,东非
12264.70588235294,漳州,"斯德哥尔摩,但泽,维斯比",青瓷,琥珀,5.666666666666667,52700.0,16800.0,东亚,大明,欧洲北部,北欧
12257.5,嘉定,"釜山,汉阳",蓝宝石,白瓷,2.0,19320.0,5195.0,东南亚,中南半岛,东亚,朝鲜
12222.5,雅加达,"釜山,汉阳",沉香,白瓷,2.0,17675.0,6770.0,东南亚,东南亚,东亚,朝鲜
12222.5,达沃,"釜山,汉阳",沉香,白瓷,2.0,17675.0,6770.0,东南亚,东南亚,东亚,朝鲜
12222.5,文莱,"釜山,汉阳",沉香,白瓷,2.0,17675.0,6770.0,东南亚,东南亚,东亚,朝鲜
12205.0,圣多美,马赛,祖母绿,天鹅绒,2.0,10010.0,14400.0,非洲西部,西非,欧洲东部,法国
12189.15254237288,瓦伦西亚,杭州,迷迭香,青花瓷,4.916666666666667,5680.0,54250.0,欧洲西部,伊比利亚,东亚,大明
12180.0,塔马塔夫,杭州,蓝宝石,青花瓷,3.1666666666666665,19320.0,19250.0,印度洋,东非,东亚,大明
12171.176470588234,吕贝克,杭州,甲胄,青花瓷,5.666666666666667,14720.0,54250.0,欧洲北部,北欧,东亚,大明
12171.176470588234,哥本哈根,杭州,甲胄,青花瓷,5.666666666666667,14720.0,54250.0,欧洲北部,北欧,东亚,大明
12129.72972972973,锡兰,"堺,长崎",红宝石,漆器,3.0833333333333335,23925.0,13475.0,印度洋,印度,东亚,日本
12129.72972972973,卡利卡特,"堺,长崎",红宝石,漆器,3.0833333333333335,23925.0,13475.0,印度洋,印度,东亚,日本
12041.666666666666,亚速尔,"锡兰,卡利卡特",珍珠,红宝石,3.0,1325.0,34800.0,欧洲西部,伊比利亚,印度洋,印度
12016.216216216215,卡利卡特,"利马,兰巴耶克,通贝斯",红宝石,印加玫瑰,3.0833333333333335,23925.0,13125.0,印度洋,印度,南美洲,南美西岸
12016.216216216215,锡兰,"利马,兰巴耶克,通贝斯",红宝石,印加玫瑰,3.0833333333333335,23925.0,13125.0,印度洋,印度,南美洲,南美西岸
12015.0,锡兰,汉堡,红宝石,甲胄,5.0,45675.0,14400.0,印度洋,印度,欧洲北部,德国
12015.0,卡利卡特,汉堡,红宝石,甲胄,5.0,45675.0,14400.0,印度洋,印度,欧洲北部,德国
12015.0,汉堡,"锡兰,卡利卡特",甲胄,红宝石,5.0,14400.0,45675.0,欧洲北部,德国,印度洋,印度
12000.0,梅里达,"那不勒斯,拉古萨,威尼斯",胭脂红,玻璃工艺品,3.25,20800.0,18200.0,加勒比,加勒比,欧洲东部,意大利
12000.0,韦拉克鲁斯,"那不勒斯,拉古萨,威尼斯",胭脂红,玻璃工艺品,3.25,20800.0,18200.0,加勒比,加勒比,欧洲东部,意大利
11950.0,江户,"锡兰,卡利卡特",日本刀,红宝石,3.0,11925.0,23925.0,东亚,日本,印度洋,印度
11900.0,马德拉,"锡兰,卡利卡特",珊瑚,红宝石,3.0,900.0,34800.0,欧洲西部,伊比利亚,印度洋,印度
11900.0,拉斯帕尔马斯,"锡兰,卡利卡特",珊瑚,红宝石,3.0,900.0,34800.0,欧洲西部,伊比利亚,印度洋,印度
11875.0,梅里达,"锡兰,卡利卡特",胭脂红,红宝石,3.0,11700.0,23925.0,加勒比,加勒比,印度洋,印度
11875.0,韦拉克鲁斯,"锡兰,卡利卡特",胭脂红,红宝石,3.0,11700.0,23925.0,加勒比,加勒比,印度洋,印度
11826.315789473685,基尔瓦,杭州,犀角,青花瓷,3.1666666666666665,18200.0,19250.0,印度洋,东非,东亚,大明
11826.315789473685,摩加迪沙,杭州,犀角,青花瓷,3.1666666666666665,18200.0,19250.0,印度洋,东非,东亚,大明
11826.153846153846,塞拉利昂,"堺,长崎",钻石,漆器,3.25,24960.0,13475.0,非洲西部,西非,东亚,日本
11826.153846153846,长崎,"开普敦,本格拉,塞拉利昂",漆器,钻石,3.25,13475.0,24960.0,东亚,日本,非洲西部,西非
11826.153846153846,开普敦,"堺,长崎",钻石,漆器,3.25,24960.0,13475.0,非洲西部,西非,东亚,日本
11826.153846153846,堺,"开普敦,本格拉,塞拉利昂",漆器,钻石,3.25,13475.0,24960.0,东亚,日本,非洲西部,西非
11826.153846153846,本格拉,"堺,长崎",钻石,漆器,3.25,24960.0,13475.0,非洲西部,西非,东亚,日本
11825.0,科皮亚波,"锡兰,卡利卡特",烟草,红宝石,3.0,11550.0,23925.0,南美洲,中南美,印度洋,印度
11761.538461538461,圣乔治,"堺,长崎",黄金,漆器,3.25,24750.0,13475.0,非洲西部,西非,东亚,日本
11761.538461538461,阿尔金,"堺,长崎",黄金,漆器,3.25,24750.0,13475.0,非洲西部,西非,东亚,日本
11761.538461538461,阿比让,"堺,长崎",黄金,漆器,3.25,24750.0,13475.0,非洲西部,西非,东亚,日本
11715.789473684212,里斯本,"哈瓦那,圣地亚哥,圣多明各",火器,烟草,3.1666666666666665,15400.0,21700.0,欧洲西部,伊比利亚,加勒比,加勒比
11715.789473684212,塞维利亚,"哈瓦那,圣地亚哥,圣多明各",火器,烟草,3.1666666666666665,15400.0,21700.0,欧洲西部,伊比利亚,加勒比,加勒比
11715.789473684212,巴塞罗那,"哈瓦那,圣地亚哥,圣多明各",火器,烟草,3.1666666666666665,15400.0,21700.0,欧洲东部,伊比利亚,加勒比,加勒比
11705.0,圣多美,"雅典,萨洛尼卡,克里特",祖母绿,古代美术品,2.0,17710.0,5700.0,非洲西部,西非,欧洲东部,巴尔干
11701.538461538461,釜山,"开普敦,本格拉,塞拉利昂",白瓷,钻石,3.25,13070.0,24960.0,东亚,朝鲜,非洲西部,西非
11701.538461538461,汉阳,"开普敦,本格拉,塞拉利昂",白瓷,钻石,3.25,13070.0,24960.0,东亚,朝鲜,非洲西部,西非
11701.538461538461,开普敦,"釜山,汉阳",钻石,白瓷,3.25,24960.0,13070.0,非洲西部,西非,东亚,朝鲜
11701.538461538461,塞拉利昂,"釜山,汉阳",钻石,白瓷,3.25,24960.0,13070.0,非洲西部,西非,东亚,朝鲜
11701.538461538461,本格拉,"釜山,汉阳",钻石,白瓷,3.25,24960.0,13070.0,非洲西部,西非,东亚,朝鲜
11636.923076923076,阿比让,"釜山,汉阳",黄金,白瓷,3.25,24750.0,13070.0,非洲西部,西非,东亚,朝鲜
11636.923076923076,阿尔金,"釜山,汉阳",黄金,白瓷,3.25,24750.0,13070.0,非洲西部,西非,东亚,朝鲜
11636.923076923076,圣乔治,"釜山,汉阳",黄金,白瓷,3.25,24750.0,13070.0,非洲西部,西非,东亚,朝鲜
11612.5,佛得角,"那不勒斯,拉古萨,威尼斯",玛瑙,玻璃工艺品,2.0,825.0,22400.0,非洲西部,西非,欧洲东部,意大利
11605.263157894737,那不勒斯,科皮亚波,玻璃工艺品,烟草,3.1666666666666665,18200.0,18550.0,欧洲东部,意大利,南美洲,中南美
11605.263157894737,拉古萨,科皮亚波,玻璃工艺品,烟草,3.1666666666666665,18200.0,18550.0,欧洲东部,意大利,南美洲,中南美
11605.263157894737,威尼斯,科皮亚波,玻璃工艺品,烟草,3.1666666666666665,18200.0,18550.0,欧洲东部,意大利,南美洲,中南美
11567.5,莫桑比克,"波尔图,里斯本",祖母绿,蓝花瓷片,2.0,13475.0,9660.0,印度洋,东非,欧洲西部,伊比利亚
11567.5,桑给巴尔,"波尔图,里斯本",祖母绿,蓝花瓷片,2.0,13475.0,9660.0,印度洋,东非,欧洲西部,伊比利亚
11561.052631578948,波尔图,"哈瓦那,圣地亚哥,圣多明各",蓝花瓷片,烟草,3.1666666666666665,14910.0,21700.0,欧洲西部,伊比利亚,加勒比,加勒比
11557.5,阿比让,"亚丁,吉达,索科特拉",黄金,乳香,2.0,20250.0,2865.0,非洲西部,西非,印度洋,阿拉伯
11557.5,阿尔金,"亚丁,吉达,索科特拉",黄金,乳香,2.0,20250.0,2865.0,非洲西部,西非,印度洋,阿拉伯
11557.5,吉达,"圣乔治,阿比让,阿尔金",乳香,黄金,2.0,2865.0,20250.0,印度洋,阿拉伯,非洲西部,西非
11557.5,圣乔治,"亚丁,吉达,索科特拉",黄金,乳香,2.0,20250.0,2865.0,非洲西部,西非,印度洋,阿拉伯
11557.5,亚丁,"圣乔治,阿比让,阿尔金",乳香,黄金,2.0,2865.0,20250.0,印度洋,阿拉伯,非洲西部,西非
11557.5,索科特拉,"圣乔治,阿比让,阿尔金",乳香,黄金,2.0,2865.0,20250.0,印度洋,阿拉伯,非洲西部,西非
11505.405405405405,卡利卡特,科皮亚波,红宝石,烟草,3.0833333333333335,23925.0,11550.0,印度洋,印度,南美洲,中南美
11505.405405405405,锡兰,科皮亚波,红宝石,烟草,3.0833333333333335,23925.0,11550.0,印度洋,印度,南美洲,中南美
11475.0,锡兰,杭州,红宝石,青花瓷,3.0,23925.0,10500.0,印度洋,印度,东亚,大明
11475.0,卡利卡特,杭州,红宝石,青花瓷,3.0,23925.0,10500.0,印度洋,印度,东亚,大明
11475.0,杭州,"锡兰,卡利卡特",青花瓷,红宝石,3.0,10500.0,23925.0,东亚,大明,印度洋,印度
11445.0,斯德哥尔摩,"锡兰,卡利卡特",琥珀,红宝石,5.0,11550.0,45675.0,欧洲北部,北欧,印度洋,印度
11445.0,但泽,"锡兰,卡利卡特",琥珀,红宝石,5.0,11550.0,45675.0,欧洲北部,北欧,印度洋,印度
11445.0,锡兰,"斯德哥尔摩,但泽,维斯比",红宝石,琥珀,5.0,45675.0,11550.0,印度洋,印度,欧洲北部,北欧
11445.0,维斯比,"锡兰,卡利卡特",琥珀,红宝石,5.0,11550.0,45675.0,欧洲北部,北欧,印度洋,印度
11445.0,卡利卡特,"斯德哥尔摩,但泽,维斯比",红宝石,琥珀,5.0,45675.0,11550.0,印度洋,印度,欧洲北部,北欧
11441.666666666666,那不勒斯,"霍尔木兹,巴士拉",玻璃工艺品,青金石,3.0,22400.0,11925.0,欧洲东部,意大利,印度洋,波斯
11441.666666666666,威尼斯,"霍尔木兹,巴士拉",玻璃工艺品,青金石,3.0,22400.0,11925.0,欧洲东部,意大利,印度洋,波斯
11441.666666666666,巴士拉,"那不勒斯,拉古萨,威尼斯",青金石,玻璃工艺品,3.0,11925.0,22400.0,印度洋,波斯,欧洲东部,意大利
11441.666666666666,霍尔木兹,"那不勒斯,拉古萨,威尼斯",青金石,玻璃工艺品,3.0,11925.0,22400.0,印度洋,波斯,欧洲东部,意大利
11441.666666666666,拉古萨,"霍尔木兹,巴士拉",玻璃工艺品,青金石,3.0,22400.0,11925.0,欧洲东部,意大利,印度洋,波斯
11439.0,哥本哈根,"锡兰,卡利卡特",甲胄,红宝石,5.0,11520.0,45675.0,欧洲北部,北欧,印度洋,印度
11439.0,吕贝克,"锡兰,卡利卡特",甲胄,红宝石,5.0,11520.0,45675.0,欧洲北部,北欧,印度洋,印度
11425.0,罗安达,"那不勒斯,拉古萨,威尼斯",木雕,玻璃工艺品,2.0,450.0,22400.0,非洲西部,西非,欧洲东部,意大利
11425.0,漳州,"锡兰,卡利卡特",丝绸,红宝石,3.0,10350.0,23925.0,东亚,大明,印度洋,印度
11422.857142857143,巴塞罗那,"釜山,汉阳",火器,白瓷,5.25,15400.0,44570.0,欧洲东部,伊比利亚,东亚,朝鲜
11422.857142857143,塞维利亚,"釜山,汉阳",火器,白瓷,5.25,15400.0,44570.0,欧洲西部,伊比利亚,东亚,朝鲜
11415.384615384615,圣多明各,"里斯本,塞维利亚,巴塞罗那",烟草,火器,3.25,21700.0,15400.0,加勒比,加勒比,欧洲西部,伊比利亚
11415.384615384615,哈瓦那,"里斯本,塞维利亚,巴塞罗那",烟草,火器,3.25,21700.0,15400.0,加勒比,加勒比,欧洲西部,伊比利亚
11415.384615384615,圣地亚哥,"里斯本,塞维利亚,巴塞罗那",烟草,火器,3.25,21700.0,15400.0,加勒比,加勒比,欧洲西部,伊比利亚
11400.0,亚历山大,汉堡,胡椒,甲胄,2.0,13200.0,9600.0,欧洲东部,北非,欧洲北部,德国
11400.0,汉堡,亚历山大,甲胄,胡椒,2.0,9600.0,13200.0,欧洲北部,德国,欧洲东部,北非
11372.307692307691,圣多美,杭州,祖母绿,青花瓷,3.25,17710.0,19250.0,非洲西部,西非,东亚,大明
11350.0,牙买加,"锡兰,卡利卡特",黄金,红宝石,3.0,10125.0,23925.0,加勒比,加勒比,印度洋,印度
11350.0,马拉开波,"锡兰,卡利卡特",黄金,红宝石,3.0,10125.0,23925.0,加勒比,加勒比,印度洋,印度
11328.947368421053,桑给巴尔,"那不勒斯,拉古萨,威尼斯",祖母绿,玻璃工艺品,3.1666666666666665,13475.0,22400.0,印度洋,东非,欧洲东部,意大利
11328.947368421053,莫桑比克,"那不勒斯,拉古萨,威尼斯",祖母绿,玻璃工艺品,3.1666666666666665,13475.0,22400.0,印度洋,东非,欧洲东部,意大利
11307.692307692309,科皮亚波,"那不勒斯,拉古萨,威尼斯",烟草,玻璃工艺品,3.25,18550.0,18200.0,南美洲,中南美,欧洲东部,意大利
11303.389830508473,亚速尔,杭州,珍珠,青花瓷,4.916666666666667,1325.0,54250.0,欧洲西部,伊比利亚,东亚,大明
11295.0,马斯喀特,"圣乔治,阿比让,阿尔金",藏红花,黄金,2.0,2340.0,20250.0,印度洋,波斯,非洲西部,西非
11292.631578947368,伦敦,"开普敦,本格拉,塞拉利昂",英格兰花呢,钻石,3.1666666666666665,3000.0,32760.0,欧洲北部,不列颠,非洲西部,西非
11292.631578947368,爱丁堡,"开普敦,本格拉,塞拉利昂",英格兰花呢,钻石,3.1666666666666665,3000.0,32760.0,欧洲北部,不列颠,非洲西部,西非
11292.631578947368,都柏林,"开普敦,本格拉,塞拉利昂",英格兰花呢,钻石,3.1666666666666665,3000.0,32760.0,欧洲北部,不列颠,非洲西部,西非
11284.615384615385,马拉开波,"斯德哥尔摩,但泽,维斯比",黄金,琥珀,3.25,14625.0,22050.0,加勒比,加勒比,欧洲北部,北欧
11284.615384615385,牙买加,"斯德哥尔摩,但泽,维斯比",黄金,琥珀,3.25,14625.0,22050.0,加勒比,加勒比,欧洲北部,北欧
11284.615384615385,韦拉克鲁斯,"斯德哥尔摩,但泽,维斯比",黄金,琥珀,3.25,14625.0,22050.0,加勒比,加勒比,欧洲北部,北欧
